product name, amount in pack, unit, cal, price
ingredient7532, 300, g, 748.9, 14.49
ingredient7533, 50, g, 260.5, 12.49
ingredient7534, 700, ml, 376.6, 9.79
ingredient7535, 450, g, 495.9, 8.19
ingredient7536, 450, g, 490.4, 18.19
ingredient7537, 3, pcs, 8.9, 1.79
ingredient7538, 900, ml, 84.7, 12.69
ingredient7539, 500, g, 76.2, 4.99
ingredient7540, 350, g, 55.7, 18.79
ingredient7541, 8, pcs, 44.5, 17.29
ingredient7542, 150, g, 229.8, 3.29
ingredient7543, 150, g, 789.3, 13.89
ingredient7544, 550, g, 546.2, 18.09
ingredient7545, 300, g, 693.3, 16.79
ingredient7546, 450, g, 464.0, 9.49
ingredient7547, 9, pcs, 56.4, 11.19
ingredient7548, 150, g, 684.1, 14.39
ingredient7549, 3, pcs, 125.6, 9.09
ingredient7550, 900, ml, 177.3, 13.69
ingredient7551, 1000, ml, 616.3, 14.69
ingredient7552, 300, ml, 639.2, 1.69
ingredient7553, 400, g, 395.1, 1.19
ingredient7554, 600, ml, 51.8, 13.79
ingredient7555, 100, g, 277.9, 5.69
ingredient7556, 400, ml, 688.8, 6.19
ingredient7557, 450, g, 306.0, 14.29
ingredient7558, 200, g, 720.1, 6.09
ingredient7559, 9, pcs, 124.7, 2.89
ingredient7560, 400, g, 499.5, 17.39
ingredient7561, 11, pcs, 50.9, 8.49
ingredient7562, 400, ml, 205.8, 16.79
ingredient7563, 1100, ml, 543.6, 14.09
ingredient7564, 900, ml, 136.5, 0.99
ingredient7565, 100, g, 293.7, 10.79
ingredient7566, 400, g, 766.9, 14.59
ingredient7567, 300, g, 663.4, 11.89
ingredient7568, 1000, ml, 489.2, 15.99
ingredient7569, 150, g, 113.7, 7.59
ingredient7570, 500, ml, 382.4, 13.19
ingredient7571, 100, g, 264.9, 19.59
ingredient7572, 1000, ml, 736.3, 0.59
ingredient7573, 9, pcs, 39.0, 4.49
ingredient7574, 350, g, 684.1, 12.29
ingredient7575, 1100, ml, 568.4, 19.69
ingredient7576, 200, g, 324.7, 5.99
ingredient7577, 2, pcs, 72.4, 5.09
ingredient7578, 1100, ml, 272.8, 2.79
ingredient7579, 1100, ml, 581.4, 18.29
ingredient7580, 900, ml, 295.0, 1.89
ingredient7581, 200, g, 119.0, 7.59
ingredient7582, 500, ml, 153.2, 6.39
ingredient7583, 3, pcs, 138.8, 4.69
ingredient7584, 300, g, 456.1, 19.99
ingredient7585, 550, g, 603.1, 8.69
ingredient7586, 500, g, 457.4, 12.29
ingredient7587, 200, g, 586.7, 1.69
ingredient7588, 350, g, 488.7, 14.29
ingredient7589, 4, pcs, 104.4, 12.99
ingredient7590, 300, ml, 757.3, 0.69
ingredient7591, 6, pcs, 104.4, 10.89
ingredient7592, 200, g, 532.3, 6.49
ingredient7593, 300, ml, 383.4, 12.49
ingredient7594, 250, g, 337.0, 15.09
ingredient7595, 50, g, 177.2, 7.19
ingredient7596, 400, ml, 306.2, 5.99
ingredient7597, 250, g, 791.7, 2.29
ingredient7598, 1100, ml, 414.5, 4.49
ingredient7599, 500, ml, 657.2, 5.29
ingredient7600, 500, ml, 147.2, 3.29
ingredient7601, 700, ml, 258.6, 4.79
ingredient7602, 100, g, 631.6, 3.09
ingredient7603, 10, pcs, 9.6, 15.69
ingredient7604, 150, g, 180.2, 13.19
ingredient7605, 250, g, 81.3, 3.59
ingredient7606, 800, ml, 388.6, 10.79
ingredient7607, 1, pcs, 13.0, 3.99
ingredient7608, 500, ml, 435.6, 16.09
ingredient7609, 500, g, 578.2, 18.09
ingredient7610, 150, g, 718.1, 3.49
ingredient7611, 250, g, 791.6, 4.89
ingredient7612, 350, g, 490.6, 3.89
ingredient7613, 300, ml, 105.9, 8.29
ingredient7614, 450, g, 382.9, 15.59
ingredient7615, 400, g, 626.0, 2.79
ingredient7616, 100, g, 602.2, 7.79
ingredient7617, 450, g, 787.3, 9.99
ingredient7618, 300, g, 318.6, 2.19
ingredient7619, 400, ml, 203.4, 6.89
ingredient7620, 300, g, 219.0, 6.89
ingredient7621, 5, pcs, 101.3, 16.29
ingredient7622, 500, ml, 630.0, 12.19
ingredient7623, 900, ml, 206.0, 5.89
ingredient7624, 1000, ml, 466.2, 11.19
ingredient7625, 250, g, 169.4, 14.89
ingredient7626, 50, g, 317.1, 10.99
ingredient7627, 350, g, 758.5, 7.49
ingredient7628, 500, g, 76.8, 2.99
ingredient7629, 800, ml, 75.3, 1.29
ingredient7630, 250, g, 276.4, 6.89
ingredient7631, 100, g, 271.6, 9.79
ingredient7632, 1100, ml, 241.1, 11.89
ingredient7633, 400, ml, 497.8, 9.99
ingredient7634, 200, g, 628.3, 17.59
ingredient7635, 550, g, 302.5, 6.29
ingredient7636, 100, ml, 281.1, 14.89
ingredient7637, 100, g, 444.6, 5.99
ingredient7638, 600, ml, 381.4, 1.99
ingredient7639, 4, pcs, 58.9, 5.59
ingredient7640, 500, g, 148.9, 15.19
ingredient7641, 500, ml, 726.8, 15.09
ingredient7642, 300, ml, 65.4, 18.79
ingredient7643, 4, pcs, 52.8, 11.99
ingredient7644, 800, ml, 91.7, 15.49
ingredient7645, 800, ml, 549.6, 9.19
ingredient7646, 1000, ml, 661.2, 8.19
ingredient7647, 350, g, 587.8, 19.09
ingredient7648, 200, ml, 365.1, 9.69
ingredient7649, 7, pcs, 4.9, 17.49
ingredient7650, 900, ml, 130.5, 5.39
ingredient7651, 400, ml, 361.8, 2.19
ingredient7652, 600, ml, 386.0, 19.79
ingredient7653, 900, ml, 241.7, 15.29
ingredient7654, 200, ml, 451.7, 17.69
ingredient7655, 200, g, 611.3, 8.39
ingredient7656, 1000, ml, 696.7, 13.09
ingredient7657, 100, g, 635.3, 15.49
ingredient7658, 300, g, 782.5, 15.99
ingredient7659, 900, ml, 568.5, 1.49
ingredient7660, 600, ml, 286.1, 19.59
ingredient7661, 450, g, 23.0, 4.89
ingredient7662, 250, g, 635.9, 10.29
ingredient7663, 100, ml, 426.2, 1.89
ingredient7664, 1100, ml, 724.3, 12.59
ingredient7665, 1100, ml, 211.3, 16.49
ingredient7666, 550, g, 430.3, 17.39
ingredient7667, 400, ml, 521.4, 7.39
ingredient7668, 300, ml, 167.6, 10.89
ingredient7669, 10, pcs, 100.8, 15.49
ingredient7670, 700, ml, 283.1, 16.69
ingredient7671, 300, ml, 766.4, 3.69
ingredient7672, 200, g, 161.6, 1.59
ingredient7673, 7, pcs, 59.7, 16.59
ingredient7674, 100, ml, 624.9, 19.69
ingredient7675, 350, g, 280.7, 12.69
ingredient7676, 50, g, 705.9, 3.89
ingredient7677, 450, g, 732.7, 12.69
ingredient7678, 500, g, 475.0, 16.99
ingredient7679, 450, g, 352.2, 18.49
ingredient7680, 400, g, 366.8, 9.49
ingredient7681, 7, pcs, 107.0, 16.29
ingredient7682, 300, ml, 399.6, 7.49
ingredient7683, 100, ml, 684.2, 8.69
ingredient7684, 500, ml, 597.8, 5.79
ingredient7685, 50, g, 528.3, 19.49
ingredient7686, 900, ml, 364.2, 5.89
ingredient7687, 4, pcs, 82.9, 5.59
ingredient7688, 450, g, 140.3, 19.49
ingredient7689, 1100, ml, 74.8, 2.29
ingredient7690, 50, g, 153.4, 0.99
ingredient7691, 1, pcs, 86.0, 6.49
ingredient7692, 450, g, 191.8, 5.59
ingredient7693, 400, ml, 63.9, 8.79
ingredient7694, 800, ml, 765.5, 8.79
ingredient7695, 400, g, 571.3, 15.09
ingredient7696, 500, ml, 246.3, 7.09
ingredient7697, 400, ml, 775.3, 1.39
ingredient7698, 200, g, 192.5, 7.49
ingredient7699, 3, pcs, 41.8, 0.89
ingredient7700, 500, ml, 422.4, 19.29
ingredient7701, 300, g, 109.9, 9.09
ingredient7702, 350, g, 235.7, 4.19
ingredient7703, 4, pcs, 103.8, 10.79
ingredient7704, 400, g, 492.6, 6.99
ingredient7705, 100, g, 379.9, 6.29
ingredient7706, 200, g, 399.8, 13.19
ingredient7707, 550, g, 386.6, 1.99
ingredient7708, 400, ml, 119.2, 4.19
ingredient7709, 1000, ml, 63.5, 5.99
ingredient7710, 350, g, 197.6, 10.19
ingredient7711, 700, ml, 482.3, 15.59
ingredient7712, 350, g, 381.6, 19.29
ingredient7713, 200, g, 673.9, 3.49
ingredient7714, 900, ml, 609.4, 10.89
ingredient7715, 500, ml, 433.8, 4.49
ingredient7716, 500, g, 405.6, 8.19
ingredient7717, 8, pcs, 118.5, 4.89
ingredient7718, 500, g, 167.2, 16.89
ingredient7719, 1000, ml, 120.0, 7.99
ingredient7720, 50, g, 587.0, 7.99
ingredient7721, 200, ml, 454.7, 13.89
ingredient7722, 100, g, 745.8, 12.09
ingredient7723, 4, pcs, 115.7, 11.39
ingredient7724, 800, ml, 298.1, 15.89
ingredient7725, 250, g, 46.1, 1.19
ingredient7726, 100, ml, 604.1, 15.59
ingredient7727, 9, pcs, 159.0, 19.89
ingredient7728, 300, ml, 674.5, 4.49
ingredient7729, 300, ml, 352.7, 19.59
ingredient7730, 150, g, 300.0, 13.59
ingredient7731, 600, ml, 301.2, 15.99
ingredient7732, 100, g, 88.6, 7.29
ingredient7733, 300, g, 776.8, 8.19
ingredient7734, 400, g, 516.3, 6.89
ingredient7735, 1100, ml, 44.2, 7.49
ingredient7736, 200, g, 274.2, 13.39
ingredient7737, 100, g, 769.8, 8.79
ingredient7738, 200, ml, 655.6, 15.79
ingredient7739, 150, g, 452.8, 19.89
ingredient7740, 400, ml, 525.8, 9.79
ingredient7741, 8, pcs, 31.0, 10.89
ingredient7742, 100, ml, 526.4, 5.39
ingredient7743, 500, g, 679.5, 18.79
ingredient7744, 800, ml, 521.2, 4.59
ingredient7745, 550, g, 442.9, 0.89
ingredient7746, 150, g, 10.7, 0.69
ingredient7747, 200, ml, 229.6, 17.29
ingredient7748, 400, g, 10.5, 10.29
ingredient7749, 550, g, 369.9, 6.39
ingredient7750, 900, ml, 145.1, 2.79
ingredient7751, 700, ml, 700.4, 13.19
ingredient7752, 200, g, 291.7, 9.99
ingredient7753, 2, pcs, 146.6, 13.99
ingredient7754, 800, ml, 310.5, 11.79
ingredient7755, 300, ml, 353.4, 8.39
ingredient7756, 800, ml, 165.4, 2.19
ingredient7757, 10, pcs, 127.6, 15.39
ingredient7758, 1000, ml, 442.1, 6.29
ingredient7759, 8, pcs, 134.5, 4.39
ingredient7760, 350, g, 445.7, 15.89
ingredient7761, 400, ml, 287.4, 0.89
ingredient7762, 500, ml, 451.7, 6.39
ingredient7763, 200, g, 69.9, 11.39
ingredient7764, 500, ml, 486.1, 17.19
ingredient7765, 700, ml, 420.9, 13.79
ingredient7766, 400, ml, 750.0, 11.99
ingredient7767, 250, g, 545.5, 10.69
ingredient7768, 250, g, 496.0, 4.09
ingredient7769, 350, g, 31.3, 18.39
ingredient7770, 400, g, 158.2, 15.99
ingredient7771, 450, g, 533.5, 18.19
ingredient7772, 550, g, 580.1, 5.79
ingredient7773, 400, ml, 114.9, 1.89
ingredient7774, 900, ml, 321.5, 5.19
ingredient7775, 200, ml, 395.2, 2.49
ingredient7776, 900, ml, 627.2, 8.39
ingredient7777, 900, ml, 453.6, 18.19
ingredient7778, 500, g, 74.6, 14.99
ingredient7779, 350, g, 344.1, 1.59
ingredient7780, 300, g, 533.4, 16.69
ingredient7781, 900, ml, 488.6, 14.69
ingredient7782, 50, g, 338.4, 3.09
ingredient7783, 200, g, 259.5, 9.99
ingredient7784, 500, ml, 631.1, 3.49
ingredient7785, 500, g, 396.0, 18.39
ingredient7786, 300, g, 756.9, 13.19
ingredient7787, 600, ml, 353.1, 4.89
ingredient7788, 700, ml, 460.0, 17.99
ingredient7789, 6, pcs, 13.1, 11.39
ingredient7790, 150, g, 213.1, 10.39
ingredient7791, 200, ml, 472.4, 13.29
ingredient7792, 300, ml, 51.7, 1.99
ingredient7793, 5, pcs, 52.5, 15.59
ingredient7794, 100, g, 689.7, 13.59
ingredient7795, 300, ml, 567.9, 5.69
ingredient7796, 300, ml, 109.0, 12.19
ingredient7797, 600, ml, 178.2, 19.59
ingredient7798, 200, g, 114.7, 19.89
ingredient7799, 300, g, 513.6, 6.69
ingredient7800, 300, ml, 470.2, 13.89
ingredient7801, 50, g, 784.3, 8.49
ingredient7802, 400, ml, 216.0, 17.49
ingredient7803, 700, ml, 114.2, 0.69
ingredient7804, 500, ml, 29.0, 15.89
ingredient7805, 1100, ml, 20.9, 1.99
ingredient7806, 1000, ml, 317.4, 18.39
ingredient7807, 100, g, 190.0, 13.69
ingredient7808, 50, g, 465.2, 7.19
ingredient7809, 200, g, 35.4, 10.99
ingredient7810, 300, ml, 357.6, 4.69
ingredient7811, 700, ml, 520.9, 8.69
ingredient7812, 800, ml, 630.0, 19.69
ingredient7813, 50, g, 526.7, 13.89
ingredient7814, 1000, ml, 526.9, 5.49
ingredient7815, 250, g, 505.1, 18.29
ingredient7816, 100, ml, 555.9, 5.49
ingredient7817, 9, pcs, 123.5, 15.99
ingredient7818, 700, ml, 49.1, 8.59
ingredient7819, 300, ml, 751.9, 9.19
ingredient7820, 200, g, 306.9, 15.89
ingredient7821, 800, ml, 259.8, 15.49
ingredient7822, 800, ml, 287.5, 10.19
ingredient7823, 3, pcs, 34.1, 15.39
ingredient7824, 100, ml, 424.8, 11.69
ingredient7825, 900, ml, 591.0, 14.69
ingredient7826, 200, ml, 447.1, 8.09
ingredient7827, 800, ml, 31.9, 12.59
ingredient7828, 300, ml, 378.1, 18.89
ingredient7829, 3, pcs, 121.5, 1.79
ingredient7830, 400, g, 293.9, 5.99
ingredient7831, 300, g, 27.4, 8.49
ingredient7832, 1100, ml, 672.6, 6.79
ingredient7833, 550, g, 219.7, 11.89
ingredient7834, 550, g, 489.1, 15.79
ingredient7835, 250, g, 510.3, 14.09
ingredient7836, 550, g, 699.4, 1.29
ingredient7837, 900, ml, 636.4, 2.39
ingredient7838, 400, ml, 707.9, 0.99
ingredient7839, 100, g, 445.9, 2.59
ingredient7840, 450, g, 440.3, 5.39
ingredient7841, 3, pcs, 46.2, 1.69
ingredient7842, 600, ml, 584.4, 13.69
ingredient7843, 400, ml, 755.5, 13.39
ingredient7844, 300, ml, 38.5, 13.99
ingredient7845, 900, ml, 733.2, 10.49
ingredient7846, 500, ml, 70.6, 15.29
ingredient7847, 400, g, 147.1, 14.29
ingredient7848, 50, g, 11.7, 14.09
ingredient7849, 550, g, 763.3, 7.69
ingredient7850, 500, g, 577.0, 12.79
ingredient7851, 200, g, 783.5, 12.99
ingredient7852, 50, g, 742.9, 4.39
ingredient7853, 2, pcs, 72.4, 14.89
ingredient7854, 250, g, 289.7, 10.49
ingredient7855, 300, ml, 18.7, 18.69
ingredient7856, 300, g, 799.9, 12.69
ingredient7857, 1100, ml, 758.9, 17.49
ingredient7858, 200, g, 549.8, 14.89
ingredient7859, 250, g, 486.0, 6.99
ingredient7860, 900, ml, 332.5, 13.69
ingredient7861, 200, g, 446.4, 16.59
ingredient7862, 700, ml, 38.2, 10.59
ingredient7863, 400, ml, 321.3, 6.99
ingredient7864, 500, g, 231.8, 10.29
ingredient7865, 400, ml, 496.8, 11.89
ingredient7866, 900, ml, 43.8, 10.39
ingredient7867, 5, pcs, 114.5, 10.29
ingredient7868, 900, ml, 511.3, 19.89
ingredient7869, 550, g, 475.1, 5.19
ingredient7870, 200, ml, 558.5, 16.89
ingredient7871, 150, g, 582.9, 12.79
ingredient7872, 900, ml, 137.9, 1.39
ingredient7873, 5, pcs, 34.4, 18.59
ingredient7874, 500, ml, 728.0, 6.09
ingredient7875, 700, ml, 281.7, 10.49
ingredient7876, 400, ml, 602.0, 18.39
ingredient7877, 10, pcs, 32.5, 3.69
ingredient7878, 400, g, 496.2, 13.79
ingredient7879, 5, pcs, 48.6, 4.59
ingredient7880, 500, g, 364.1, 3.29
ingredient7881, 800, ml, 705.4, 1.69
ingredient7882, 1000, ml, 339.8, 18.89
ingredient7883, 10, pcs, 36.3, 15.49
ingredient7884, 550, g, 500.5, 16.49
ingredient7885, 200, ml, 414.6, 17.49
ingredient7886, 550, g, 195.7, 7.09
ingredient7887, 550, g, 270.9, 4.89
ingredient7888, 100, ml, 565.1, 10.39
ingredient7889, 150, g, 597.0, 4.99
ingredient7890, 250, g, 508.8, 16.99
ingredient7891, 400, ml, 528.8, 19.69
ingredient7892, 500, g, 51.2, 13.49
ingredient7893, 700, ml, 256.0, 5.89
ingredient7894, 800, ml, 688.3, 16.89
ingredient7895, 700, ml, 265.4, 2.19
ingredient7896, 500, ml, 169.4, 8.89
ingredient7897, 550, g, 426.7, 17.09
ingredient7898, 300, g, 230.3, 6.99
ingredient7899, 700, ml, 99.4, 9.09
ingredient7900, 400, g, 321.4, 3.39
ingredient7901, 3, pcs, 70.0, 7.99
ingredient7902, 500, ml, 632.6, 0.79
ingredient7903, 600, ml, 224.1, 18.49
ingredient7904, 1000, ml, 98.1, 17.59
ingredient7905, 100, ml, 334.3, 14.39
ingredient7906, 600, ml, 669.3, 9.19
ingredient7907, 4, pcs, 95.2, 2.09
ingredient7908, 550, g, 386.3, 5.49
ingredient7909, 100, ml, 219.6, 5.79
ingredient7910, 500, g, 688.2, 16.19
ingredient7911, 500, g, 31.5, 3.89
ingredient7912, 100, ml, 372.1, 6.89
ingredient7913, 400, g, 450.1, 12.59
ingredient7914, 550, g, 554.2, 6.59
ingredient7915, 500, ml, 128.4, 4.99
ingredient7916, 800, ml, 562.0, 19.09
ingredient7917, 100, g, 577.1, 1.49
ingredient7918, 550, g, 652.9, 14.99
ingredient7919, 8, pcs, 7.4, 13.79
ingredient7920, 350, g, 574.4, 4.99
ingredient7921, 1, pcs, 85.2, 16.09
ingredient7922, 450, g, 133.5, 9.99
ingredient7923, 900, ml, 150.2, 8.49
ingredient7924, 300, g, 752.6, 14.09
ingredient7925, 100, g, 317.3, 9.59
ingredient7926, 600, ml, 223.4, 2.89
ingredient7927, 4, pcs, 140.8, 4.09
ingredient7928, 500, ml, 46.4, 16.09
ingredient7929, 450, g, 718.7, 14.09
ingredient7930, 200, g, 168.1, 1.59
ingredient7931, 1100, ml, 663.5, 11.69
ingredient7932, 100, g, 74.4, 14.79
ingredient7933, 5, pcs, 18.5, 19.59
ingredient7934, 550, g, 585.6, 5.99
ingredient7935, 200, ml, 684.2, 14.69
ingredient7936, 550, g, 195.4, 3.29
ingredient7937, 7, pcs, 153.2, 6.09
ingredient7938, 100, g, 490.6, 18.79
ingredient7939, 300, g, 55.9, 14.19
ingredient7940, 600, ml, 184.9, 11.99
ingredient7941, 500, ml, 101.6, 19.79
ingredient7942, 200, g, 51.7, 2.69
ingredient7943, 550, g, 59.8, 4.49
ingredient7944, 1000, ml, 33.6, 11.69
ingredient7945, 300, g, 624.9, 17.69
ingredient7946, 600, ml, 243.9, 19.79
ingredient7947, 400, g, 63.3, 10.59
ingredient7948, 150, g, 429.1, 1.59
ingredient7949, 7, pcs, 139.9, 11.69
ingredient7950, 400, ml, 245.4, 0.79
ingredient7951, 10, pcs, 45.8, 12.79
ingredient7952, 350, g, 281.0, 10.99
ingredient7953, 150, g, 476.0, 8.39
ingredient7954, 300, g, 94.9, 4.19
ingredient7955, 250, g, 350.4, 1.89
ingredient7956, 800, ml, 394.1, 0.59
ingredient7957, 800, ml, 701.2, 19.89
ingredient7958, 100, ml, 448.2, 12.69
ingredient7959, 550, g, 112.1, 2.49
ingredient7960, 50, g, 433.8, 11.39
ingredient7961, 300, ml, 142.6, 11.19
ingredient7962, 200, ml, 518.2, 3.69
ingredient7963, 1, pcs, 109.6, 7.39
ingredient7964, 1100, ml, 558.8, 14.39
ingredient7965, 400, ml, 674.6, 13.49
ingredient7966, 200, g, 395.8, 16.69
ingredient7967, 300, ml, 142.9, 1.29
ingredient7968, 350, g, 412.9, 5.89
ingredient7969, 700, ml, 205.9, 14.29
ingredient7970, 50, g, 421.4, 5.99
ingredient7971, 200, g, 78.0, 7.19
ingredient7972, 800, ml, 551.2, 16.59
ingredient7973, 100, ml, 235.7, 18.49
ingredient7974, 600, ml, 309.1, 11.99
ingredient7975, 350, g, 437.1, 9.19
ingredient7976, 300, g, 277.2, 1.79
ingredient7977, 350, g, 296.1, 1.59
ingredient7978, 1100, ml, 609.9, 7.79
ingredient7979, 200, g, 73.9, 19.19
ingredient7980, 500, ml, 580.6, 18.79
ingredient7981, 400, ml, 330.8, 19.19
ingredient7982, 100, ml, 54.9, 11.69
ingredient7983, 300, g, 334.7, 4.59
ingredient7984, 500, ml, 378.6, 11.69
ingredient7985, 900, ml, 536.3, 7.69
ingredient7986, 250, g, 163.4, 4.79
ingredient7987, 300, g, 348.6, 2.89
ingredient7988, 350, g, 230.1, 18.49
ingredient7989, 700, ml, 199.5, 8.09
ingredient7990, 300, ml, 94.3, 12.69
ingredient7991, 200, ml, 261.8, 17.69
ingredient7992, 450, g, 375.1, 3.09
ingredient7993, 8, pcs, 76.5, 4.29
ingredient7994, 1000, ml, 287.8, 9.29
ingredient7995, 100, g, 667.0, 17.69
ingredient7996, 450, g, 690.7, 11.69
ingredient7997, 600, ml, 53.4, 16.69
ingredient7998, 250, g, 222.4, 10.59
ingredient7999, 400, g, 186.7, 17.79
ingredient8000, 250, g, 376.7, 18.59
ingredient8001, 500, ml, 472.8, 16.79
ingredient8002, 800, ml, 82.6, 5.49
ingredient8003, 300, ml, 89.0, 5.99
ingredient8004, 1100, ml, 36.4, 6.49
ingredient8005, 350, g, 719.8, 17.39
ingredient8006, 200, ml, 413.8, 1.69
ingredient8007, 100, ml, 178.1, 4.39
ingredient8008, 250, g, 274.0, 17.49
ingredient8009, 1, pcs, 49.5, 19.19
ingredient8010, 500, ml, 312.5, 16.29
ingredient8011, 4, pcs, 153.5, 2.59
ingredient8012, 300, g, 62.6, 8.39
ingredient8013, 100, ml, 368.1, 17.69
ingredient8014, 150, g, 498.0, 8.09
ingredient8015, 1000, ml, 613.1, 10.79
ingredient8016, 550, g, 697.4, 4.49
ingredient8017, 1, pcs, 110.3, 6.99
ingredient8018, 400, ml, 726.2, 1.69
ingredient8019, 450, g, 312.6, 19.39
ingredient8020, 450, g, 736.3, 13.79
ingredient8021, 350, g, 19.3, 9.29
ingredient8022, 450, g, 748.4, 9.89
ingredient8023, 250, g, 480.4, 3.59
ingredient8024, 400, ml, 376.3, 15.49
ingredient8025, 100, g, 169.8, 19.99
ingredient8026, 1100, ml, 602.9, 6.19
ingredient8027, 300, g, 205.6, 6.09
ingredient8028, 700, ml, 599.0, 6.79
ingredient8029, 550, g, 243.5, 9.39
ingredient8030, 300, ml, 382.8, 16.09
ingredient8031, 200, ml, 226.6, 8.29
ingredient8032, 150, g, 362.7, 12.09
ingredient8033, 1100, ml, 151.1, 4.09
ingredient8034, 100, ml, 18.5, 17.59
ingredient8035, 100, g, 502.9, 5.69
ingredient8036, 1100, ml, 183.8, 4.49
ingredient8037, 900, ml, 331.5, 4.69
ingredient8038, 300, ml, 739.4, 8.89
ingredient8039, 2, pcs, 135.7, 9.09
ingredient8040, 50, g, 366.2, 9.89
ingredient8041, 350, g, 101.6, 10.19
ingredient8042, 800, ml, 382.9, 10.59
ingredient8043, 50, g, 187.2, 10.79
ingredient8044, 800, ml, 241.7, 15.69
ingredient8045, 900, ml, 275.9, 6.29
ingredient8046, 350, g, 514.2, 16.09
ingredient8047, 100, ml, 388.5, 7.19
ingredient8048, 150, g, 460.8, 18.39
ingredient8049, 400, ml, 320.1, 17.69
ingredient8050, 350, g, 37.0, 7.19
ingredient8051, 100, ml, 187.9, 3.49
ingredient8052, 100, ml, 524.2, 17.29
ingredient8053, 4, pcs, 107.0, 2.89
ingredient8054, 600, ml, 228.1, 2.19
ingredient8055, 1100, ml, 377.4, 17.29
ingredient8056, 200, ml, 296.0, 5.59
ingredient8057, 1100, ml, 499.8, 1.29
ingredient8058, 600, ml, 713.2, 19.19
ingredient8059, 4, pcs, 113.7, 6.99
ingredient8060, 100, g, 679.0, 4.49
ingredient8061, 400, ml, 403.0, 14.69
ingredient8062, 900, ml, 241.4, 3.49
ingredient8063, 500, ml, 26.7, 9.59
ingredient8064, 400, ml, 362.2, 9.79
ingredient8065, 1100, ml, 505.9, 8.29
ingredient8066, 50, g, 167.3, 17.59
ingredient8067, 600, ml, 350.1, 0.99
ingredient8068, 900, ml, 185.5, 16.19
ingredient8069, 2, pcs, 129.7, 6.49
ingredient8070, 400, g, 415.5, 2.49
ingredient8071, 200, ml, 733.3, 2.69
ingredient8072, 200, g, 11.7, 10.69
ingredient8073, 500, ml, 580.0, 7.79
ingredient8074, 800, ml, 542.3, 17.89
ingredient8075, 250, g, 371.5, 13.39
ingredient8076, 900, ml, 100.4, 5.59
ingredient8077, 250, g, 391.2, 1.99
ingredient8078, 100, ml, 570.5, 16.19
ingredient8079, 1000, ml, 140.8, 18.49
ingredient8080, 1100, ml, 788.3, 12.39
ingredient8081, 2, pcs, 122.1, 10.79
ingredient8082, 350, g, 598.1, 16.79
ingredient8083, 900, ml, 412.9, 4.19
ingredient8084, 300, g, 156.3, 9.19
ingredient8085, 450, g, 550.9, 1.99
ingredient8086, 600, ml, 475.5, 12.19
ingredient8087, 11, pcs, 23.6, 19.29
ingredient8088, 900, ml, 511.8, 11.39
ingredient8089, 1, pcs, 133.3, 14.09
ingredient8090, 200, ml, 790.5, 19.49
ingredient8091, 500, ml, 617.5, 7.29
ingredient8092, 200, g, 351.2, 17.09
ingredient8093, 10, pcs, 10.0, 1.19
ingredient8094, 300, g, 131.0, 17.39
ingredient8095, 400, ml, 753.2, 1.09
ingredient8096, 350, g, 439.8, 3.69
ingredient8097, 400, g, 658.1, 16.39
ingredient8098, 200, ml, 477.2, 18.09
ingredient8099, 400, ml, 264.1, 7.59
ingredient8100, 700, ml, 52.4, 3.89
ingredient8101, 2, pcs, 66.8, 4.89
ingredient8102, 550, g, 198.1, 14.49
ingredient8103, 700, ml, 197.3, 0.59
ingredient8104, 50, g, 446.9, 8.99
ingredient8105, 200, g, 603.9, 10.39
